Actual_Energy,Predicted_Energy
0.0,0.0
12.0,12.33113194341
14.0,12.165022448252687
12.0,11.686716903122552
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
13.0,12.55675514413324
12.0,12.428678527951677
12.0,12.292094693222914
13.0,12.520517857142856
0.0,0.0
12.0,12.880508865095406
13.0,12.326595316765786
14.0,11.795833333333334
13.0,12.267413882002849
0.0,0.0
0.0,0.0
13.0,11.997573891229955
0.0,0.0
12.0,12.4051733678446
0.0,0.0
13.0,12.26614010989011
0.0,0.0
14.0,12.483789265444946
12.0,12.434469159268438
0.0,0.0
12.0,12.533119331838396
0.0,0.0
13.0,13.362135797120839
0.0,0.0
13.0,12.648220086276847
0.0,0.0
0.0,0.0
0.0,0.0
6.0,6.833037228336002
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.363950021442355
0.0,0.0
0.0,0.0
0.0,0.0
13.0,12.864095882541173
0.0,0.0
12.0,12.164397931352532
0.0,0.0
13.0,12.932076799756064
12.0,12.52452061631347
13.0,12.487273512119671
12.0,11.992574922222472
6.0,5.926666666666668
12.0,12.477137939667339
12.0,13.152902785515804
0.0,0.0
0.0,0.0
12.0,12.599050901987768
12.0,12.353474269722334
2.0,2.6460000000000004
0.0,0.0
0.0,0.0
0.0,0.0
13.0,12.354955880635803
0.0,0.0
0.0,0.0
12.0,13.23410444475516
12.0,12.042730298774849
12.0,12.518003626203893
0.0,0.0
0.0,0.0
13.0,12.390001859331159
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.314385456615138
12.0,12.380625
0.0,0.0
0.0,0.0
0.0,0.0
14.0,12.351793418260813
12.0,12.381831866420141
13.0,12.233649799985601
12.0,12.321927837212938
13.0,11.01757142857143
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
13.0,12.993013911879933
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.357371858586443
0.0,0.0
0.0,0.0
13.0,12.717136010510737
0.0,0.0
14.0,12.249109592339046
0.0,0.0
0.0,0.0
13.0,12.48316124775326
0.0,0.0
12.0,12.580065327823378
12.0,12.46137235673229
12.0,12.248923071036316
12.0,12.468278746314136
14.0,12.417190864695314
13.0,12.289669926775169
0.0,0.0
12.0,12.207030891719661
0.0,0.0
12.0,12.758308316813487
0.0,0.0
1.0,1.135
0.0,0.0
0.0,0.0
12.0,12.120053043596434
0.0,0.0
0.0,0.0
0.0,0.535
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.452323948511882
1.0,0.415
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.01
0.0,0.0
12.0,12.882118575281991
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.56357770822308
12.0,12.52113930294525
6.0,8.030384615384616
13.0,12.984626847870945
0.0,0.0
13.0,12.883767704501807
0.0,0.0
12.0,12.324942229167286
0.0,0.0
0.0,0.0
0.0,0.095
0.0,0.0
13.0,12.36644813989814
13.0,12.41416218386573
0.0,0.0
12.0,12.565628424329596
6.0,5.65
0.0,0.0
0.0,0.745
13.0,12.39645375226514
0.0,0.07
6.0,6.302531204618287
12.0,12.795982523749032
0.0,0.0
0.0,0.0
12.0,12.379624078805508
0.0,0.0
0.0,0.0
13.0,12.251363006662903
13.0,12.173534526471657
12.0,12.282694308469308
0.0,0.0
0.0,0.0
6.0,5.211871543489191
2.0,8.815696822217483
7.0,7.02
0.0,0.0
0.0,0.0
12.0,12.845295325276837
12.0,12.39067451762283
0.0,0.0
0.0,0.0
7.0,6.4276763894715065
0.0,0.0
12.0,13.126221079482175
13.0,12.381222708953258
14.0,12.615897238467678
12.0,12.639535749703358
14.0,12.462585870979275
0.0,0.795
14.0,13.041148922373138
0.0,0.0
12.0,13.070186927354536
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
13.0,12.238536373015144
0.0,0.0
0.0,0.0
0.0,0.0
6.0,6.1406614401831385
8.0,6.396673858645301
6.0,6.097184124672664
13.0,12.976142400228088
0.0,1.436327868852459
12.0,12.414890178486457
13.0,11.426994473636242
0.0,0.0
7.0,6.808519542517133
12.0,12.121055091818393
13.0,12.173979329817218
12.0,12.427358359707942
0.0,0.0
12.0,11.996371208875019
0.0,0.0
13.0,12.507174832112332
0.0,0.0
12.0,12.015938080656278
13.0,12.436222726398903
11.0,12.355360075534634
13.0,12.640645729671755
12.0,12.19621959396138
0.0,0.0
0.0,0.0
12.0,12.179444841361606
14.0,12.177627749742621
13.0,12.639156056967066
12.0,12.495073868341803
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.459034676872829
13.0,12.480536674367944
12.0,12.065954545454545
12.0,12.620365247882457
13.0,12.103314180248525
13.0,12.06687221960374
2.0,0.405
0.0,0.0
0.0,0.0
13.0,12.182865037782955
13.0,12.430600274162007
13.0,12.706542151707913
0.0,0.0
12.0,12.110315000744974
0.0,0.935
6.0,6.203688211198324
0.0,0.0
12.0,12.026729260935145
12.0,12.623104591064271
0.0,0.045
0.0,0.0
12.0,12.807027787375835
0.0,0.0
13.0,12.891050288890384
0.0,0.0
12.0,12.508996715135638
7.0,5.996917989417989
0.0,0.0
13.0,13.097169300699122
0.0,0.0
13.0,13.196502069683977
0.0,0.095
14.0,12.85629458699489
12.0,12.254347827057066
13.0,12.396935724415233
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.131736550285463
0.0,0.0
6.0,9.165
13.0,12.330745826698621
0.0,0.0
13.0,13.034844185338581
0.0,0.0
12.0,12.38415030986315
12.0,12.18888695467127
0.0,0.005
12.0,12.798436213832485
0.0,0.0
12.0,12.276210317460318
12.0,12.266708838101097
13.0,12.669283118960044
13.0,12.256637722775704
12.0,12.19
12.0,12.561632713490548
6.0,6.831443038961226
0.0,0.0
12.0,12.733355167510059
14.0,12.664201514073241
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.18
12.0,12.498203222795441
13.0,12.909703105809381
0.0,0.0
12.0,12.382446255641755
0.0,0.0
0.0,0.0
0.0,0.0
13.0,12.723783124183647
13.0,13.175904990690697
12.0,12.316035491908323
14.0,12.401689820858437
0.0,0.0
13.0,12.72421423735871
0.0,0.0
0.0,0.0
12.0,12.38992711532138
12.0,12.461769828293416
0.0,0.0
12.0,12.37364440704476
0.0,0.0
12.0,12.843047579106713
0.0,0.0
0.0,0.0
12.0,12.70001998933902
0.0,0.0
0.0,0.0
12.0,9.349
12.0,12.840437170498666
13.0,12.84765061609284
0.0,0.0
12.0,12.541341833113371
0.0,0.0
14.0,12.391793480342107
0.0,0.0
12.0,12.646294958504322
12.0,12.561249633564751
0.0,0.055
12.0,12.01
13.0,12.706144916963371
12.0,12.510196786455218
12.0,12.420155020124216
0.0,0.0
0.0,0.03
0.0,0.0
13.0,12.575461299615592
13.0,12.803099233671482
12.0,12.465615678991153
13.0,12.536451182459578
0.0,0.0
14.0,12.271894521111
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.552322495285544
13.0,13.041913693519467
12.0,12.121822691082762
13.0,9.169545454545455
13.0,12.1650598992765
12.0,12.2412291761712
0.0,0.0
0.0,0.0
0.0,0.0
12.0,11.9555521512766
12.0,12.01878661708496
12.0,12.417822871572872
0.0,0.0
0.0,0.0
0.0,0.0
1.0,1.0266666666666666
7.0,6.029045721509667
14.0,12.4050641778525
15.0,12.037800259405419
0.0,0.0
13.0,12.711115495615495
12.0,12.56715315377269
0.0,0.0
0.0,0.0
12.0,12.352371768528892
0.0,0.0
0.0,0.0
12.0,12.659362326676728
13.0,12.26444332303708
0.0,0.0
12.0,12.50017281213118
13.0,12.676425340750388
0.0,0.0
12.0,12.408604316074893
14.0,12.065113543543282
0.0,0.0
0.0,0.0
0.0,0.035
0.0,0.0
0.0,0.0
0.0,0.0
12.0,11.518499164578113
0.0,0.0
14.0,12.677170255183412
12.0,12.78172523434549
12.0,11.021500000000001
12.0,12.355231370620647
0.0,0.0
0.0,0.0
12.0,12.395500342813875
0.0,0.0
13.0,11.91577566850035
13.0,12.290916666666668
12.0,12.35012377325939
0.0,0.0
13.0,12.613380316759622
12.0,12.160021592530287
13.0,12.488692522819747
0.0,0.0
0.0,0.0
0.0,0.005
12.0,12.445510839990392
13.0,11.977291666666668
14.0,12.39295077155425
13.0,12.606789665205246
13.0,12.47816771099002
13.0,12.629767015818613
0.0,0.0
12.0,12.419481359102509
6.0,6.213232026388595
0.0,0.0
12.0,12.71069491573993
13.0,12.527804935492874
0.0,0.0
0.0,4.25
0.0,0.0
13.0,12.30019863942852
0.0,0.0
14.0,12.535301408858686
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.479691089206728
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.310559475271209
13.0,12.989624501465785
0.0,0.0
13.0,12.525803620073305
14.0,12.573446075736364
0.0,0.0
12.0,12.250486229879996
0.0,0.0
6.0,6.278174091705624
0.0,0.0
13.0,12.035232625013588
0.0,0.69
12.0,12.347552976684034
13.0,12.958149852054328
0.0,0.0
13.0,12.140329627000222
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.340067374081297
0.0,0.0
6.0,6.500702656694097
0.0,0.0
0.0,0.0
0.0,0.01
14.0,13.028159734883305
12.0,11.865950266071682
12.0,12.110616512011484
0.0,0.0
0.0,0.0
13.0,12.629117522974434
12.0,12.231929389596376
0.0,0.0
13.0,12.76350577244025
13.0,12.484820873711449
0.0,0.0
12.0,12.000354126862966
13.0,12.122601392469813
12.0,12.23741199008339
12.0,12.166832777250542
0.0,0.0
3.0,3.9637474856270867
7.0,6.0720100068144145
13.0,12.434048123751168
12.0,12.391689696979508
12.0,12.75742231373048
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
15.0,12.525719384223056
8.0,5.755793881195181
12.0,12.251137963112962
14.0,12.768443610692083
0.0,0.0
13.0,12.413798387636438
0.0,0.0
13.0,11.892753979498567
0.0,0.0
0.0,0.0
12.0,12.353926587623633
0.0,0.0
0.0,0.0
13.0,12.858897441820831
13.0,12.381069624501558
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
13.0,12.603709607444332
0.0,0.0
0.0,0.0
13.0,12.79559837659352
13.0,12.522103571581923
0.0,0.0
0.0,0.0
7.0,6.671802099946838
0.0,0.0
0.0,0.06
12.0,12.990172949251946
0.0,0.0
12.0,12.033749782453274
7.0,6.379818043659233
13.0,12.52246724551241
14.0,12.758412878787878
0.0,0.0
0.0,0.0
0.0,0.01
12.0,12.584576886131208
0.0,0.0
12.0,12.508290540337747
13.0,12.509659642260763
6.0,6.845303592167462
0.0,0.0
14.0,12.175557755248567
0.0,0.0
12.0,12.150542540971731
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.325209303077276
0.0,0.0
6.0,6.082087128155511
13.0,12.264371018706585
0.0,0.15
12.0,12.386023936517283
0.0,2.45
12.0,11.330830684152437
0.0,0.0
12.0,12.502396608424842
0.0,0.42
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.809951035988432
0.0,0.0
0.0,0.0
14.0,12.745415165250652
12.0,12.356924876036505
0.0,0.0
13.0,11.707753731705234
6.0,6.331322415741808
12.0,12.484563232896495
12.0,12.375657646537167
0.0,0.0
0.0,0.14
0.0,0.0
12.0,12.319261571761572
0.0,0.0
14.0,12.34261995797042
0.0,0.0
0.0,0.0
13.0,12.451145088056386
0.0,0.0
13.0,12.389346104022001
0.0,0.0
0.0,0.0
12.0,12.249781432635691
14.0,13.084594200954012
12.0,12.425583333333334
0.0,0.0
12.0,12.806162883005575
0.0,0.0
13.0,12.361772145337092
0.0,3.99
12.0,12.365703447403478
13.0,12.048777607066299
0.0,0.29
12.0,12.451558196683191
12.0,12.519275618070983
0.0,0.0
12.0,12.283756975193883
13.0,12.372639131937643
0.0,0.0
0.0,0.0
13.0,13.077469712828464
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.577099372436617
0.0,0.95
14.0,12.596077758724313
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.668776912102352
13.0,10.566107861567698
0.0,0.0
0.0,0.0
12.0,12.47977643659964
12.0,12.709309297259226
0.0,0.0
0.0,0.0
10.0,12.367770638303005
0.0,0.0
12.0,12.201401608776157
12.0,12.358355767525754
12.0,12.022727272727273
12.0,13.049902112246496
13.0,12.400498247200977
14.0,12.22104872455656
0.0,0.0
0.0,0.0
14.0,12.464329062741863
7.0,6.315324247851249
0.0,0.0
0.0,0.0
13.0,12.344367010471224
13.0,12.256175281384206
0.0,0.0
0.0,0.0
0.0,0.0
14.0,12.224561767714569
0.0,0.0
0.0,0.0
13.0,12.205
0.0,0.0
6.0,6.38379554187609
0.0,0.0
0.0,0.0
10.0,11.558284647910495
0.0,0.0
12.0,12.311534991332872
0.0,0.0
0.0,0.0
12.0,12.72636935989363
0.0,0.0
12.0,12.335464643246333
13.0,11.62148237179487
12.0,12.324689233964946
13.0,12.904693349702153
0.0,0.0
13.0,12.6261318459707
0.0,0.0
0.0,0.0
12.0,12.632694246913962
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.986510449880747
13.0,12.221377569945624
12.0,12.659904353731038
0.0,0.0
12.0,12.364806722732746
0.0,0.0
0.0,0.0
13.0,12.853482088524546
0.0,0.0
12.0,12.958483516483517
15.0,13.146230345741214
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.23
0.0,0.0
13.0,12.449010687735578
0.0,0.0
12.0,12.918007610418375
0.0,0.11
0.0,0.0
12.0,12.59630614976238
1.0,0.0
12.0,8.896091347022782
12.0,12.440027928428094
12.0,12.394115468765238
12.0,12.281170664909109
0.0,0.0
6.0,6.40499330209914
0.0,0.7971233374340322
12.0,12.381860213378848
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
13.0,12.405428599944662
0.0,0.0
12.0,12.666247489790543
12.0,12.003874596397731
12.0,12.813031986798315
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.460362274717772
12.0,10.611016088931908
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.195697872759757
12.0,12.025060662866968
12.0,12.364006394355368
0.0,0.0
0.0,0.0
12.0,11.846930054531155
0.0,0.0
0.0,0.0
13.0,12.236418898465946
13.0,11.847904375780056
0.0,0.99
0.0,0.0
13.0,12.561428937928195
0.0,0.765
13.0,12.256421356255522
0.0,0.0
13.0,12.502472304075463
12.0,12.176624949487946
0.0,0.0
12.0,12.33833429852843
12.0,12.065304394400899
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.052194697083364
10.0,13.511648841354722
0.0,0.0
13.0,12.690879684748547
13.0,12.143375865268636
0.0,0.0
13.0,12.432645347368455
0.0,0.0
12.0,13.084423709725188
0.0,1.405
13.0,12.723846932823838
6.0,6.3122691946693745
12.0,12.332573469246189
0.0,1.28
0.0,0.0
0.0,0.0
0.0,0.115
13.0,12.831157116767365
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7.0,7.83
0.0,0.0
0.0,0.03
13.0,12.296053932481229
7.0,6.589686464913463
12.0,12.365520624413115
0.0,0.0
0.0,0.0
0.0,2.885
0.0,0.0
14.0,12.454788655508592
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.06
12.0,12.976735846332927
9.0,6.303333333333333
0.0,0.0
6.0,6.353237223955789
0.0,0.0
14.0,12.791470860019176
14.0,12.509323811983641
0.0,0.0
0.0,0.0
13.0,12.180906899711214
0.0,0.0
0.0,0.0
0.0,0.0
13.0,12.263570473019474
0.0,0.0
14.0,12.38613094668625
12.0,12.706724853399592
12.0,12.568437866470058
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.131983573473006
14.0,12.242276918243201
0.0,0.0
0.0,0.0
0.0,0.075
13.0,11.888507755091714
0.0,0.0
0.0,0.0
14.0,12.51661111111111
0.0,0.285
0.0,0.0
0.0,0.0
6.0,6.661504171269594
12.0,12.19766006334033
13.0,12.512202685840633
12.0,8.371321548821548
0.0,0.0
6.0,1.71
0.0,0.0
13.0,12.416082324841586
0.0,0.0
0.0,0.0
0.0,0.0
6.0,6.129633315182662
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.621507282028563
0.0,0.0
0.0,0.0
14.0,12.333905583650447
12.0,12.327785579305464
0.0,0.0
0.0,0.0
12.0,13.05754662471049
13.0,12.868889848180988
0.0,0.0
14.0,12.493964685916938
12.0,12.981224974401584
10.0,12.678745548413215
12.0,12.485301900650063
0.0,0.0
12.0,12.736782727360753
0.0,0.0
12.0,12.329309848300557
12.0,12.737411708994467
13.0,13.135210757721373
12.0,11.97745050610874
0.0,0.0
12.0,12.338788651531122
0.0,0.0
0.0,0.0
0.0,0.0
13.0,12.949173173799005
0.0,0.0
0.0,0.0
14.0,12.564041020933841
0.0,0.0
13.0,12.895801749869388
0.0,0.0
12.0,12.827465574402003
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.554850239542192
0.0,0.0
11.0,12.409834686828155
0.0,0.0
13.0,12.334265335030757
13.0,12.307051252760957
12.0,11.33
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
13.0,12.662159349048922
12.0,12.973325175011759
12.0,12.91759717714449
13.0,12.70572041976809
12.0,10.36125
0.0,0.0
0.0,0.0
12.0,12.49450260882009
12.0,12.83073797196149
0.0,0.0
0.0,0.0
14.0,9.075
13.0,12.498432888151553
0.0,0.0
0.0,0.0
13.0,12.77
0.0,0.0
12.0,12.878566017316018
13.0,11.783471482162
12.0,12.214695993194198
0.0,0.0
0.0,0.0
12.0,10.38
0.0,0.0
13.0,12.645634255103573
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.09974025974026
0.0,0.0
12.0,12.387086875532372
12.0,12.258608444974419
0.0,0.0
12.0,11.8675
0.0,0.0
0.0,0.0
1.0,0.755
12.0,12.587982220869465
11.0,11.435458333333333
6.0,6.199877555028301
14.0,12.755818212349457
12.0,11.869769979783934
0.0,0.005
0.0,0.0
13.0,12.249547508859683
0.0,0.0
12.0,12.402632817592371
14.0,12.282747491631246
14.0,12.756960823147413
0.0,0.0
0.0,0.0
12.0,12.227958231111808
0.0,0.0
14.0,12.33867671101045
13.0,12.161835382690532
6.0,7.262869910282953
0.0,0.0
0.0,0.0
6.0,7.1774360863567095
12.0,12.23296493068021
13.0,12.265671583524375
14.0,12.009541186069741
0.0,0.01
0.0,0.0
14.0,12.665
0.0,0.0
0.0,0.0
11.0,12.512653300892588
0.0,0.0
13.0,13.10786707673955
12.0,12.370501608483615
0.0,0.0
12.0,12.415519299138396
0.0,0.0
0.0,0.0
0.0,0.0
13.0,12.31018989362991
0.0,0.0
0.0,0.045
12.0,10.763076923076923
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,4.84
0.0,0.0
13.0,12.223215752146775
12.0,11.62776536082398
13.0,10.3
12.0,12.151116823623294
0.0,0.0
0.0,0.0
6.0,6.699518590202064
13.0,12.133654927393247
6.0,6.68177640812611
13.0,12.540923523327749
6.0,6.723559590647155
12.0,12.374069238318052
0.0,2.055
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.950536908054403
0.0,0.0
13.0,12.97504894363477
0.0,0.0
12.0,11.204669107601328
0.0,0.0
0.0,0.21
0.0,0.0
0.0,0.0
13.0,12.222289380011219
12.0,12.833983696297729
0.0,0.0
13.0,12.380863709292287
12.0,12.381121400711741
13.0,12.023578431372549
12.0,11.97
12.0,12.80098672288603
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.399008086474119
13.0,12.884091933003193
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.3635836485016
0.0,0.0
0.0,0.0
0.0,0.0
13.0,12.979288606492226
10.0,11.449992541221066
13.0,12.827956209969486
12.0,12.34471829999616
0.0,0.0
0.0,0.0
6.0,6.895619217331717
12.0,12.669140128223551
0.0,0.0
0.0,0.0
14.0,12.230992998278674
12.0,12.45661111111111
0.0,0.0
7.0,4.320384615384615
13.0,13.003856364449527
0.0,0.0
0.0,0.0
12.0,12.245468429652542
0.0,0.0
0.0,0.005
12.0,12.251537957214772
12.0,12.333338062892159
0.0,0.0
13.33333333,12.247249969365408
12.0,12.989946604486606
13.0,12.313605640467024
0.0,0.0
6.0,6.272500617251758
12.0,12.404538326923223
0.0,0.0
7.0,6.063943497328435
13.0,12.39213855299268
12.0,12.581272238613137
12.0,12.49521093479882
14.0,12.128366563462144
0.0,0.0
0.0,0.0
8.0,12.545308740158061
0.0,1.245
13.0,12.418521101013653
13.0,12.374320436568114
12.0,12.092913065688812
0.0,0.0
12.0,12.507395158092429
0.0,0.06
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.458704454816871
0.0,0.0
7.0,6.2727253318201495
12.0,12.600506058019635
13.0,12.951788634004526
13.0,12.942757277731047
0.0,0.0
0.0,0.0
13.0,12.635575656338133
0.0,0.0
13.0,12.925703502415459
12.0,12.743140442890445
13.0,13.381549346637934
6.0,6.194629005531978
0.0,0.0
0.0,0.0
0.0,0.0
12.0,11.69
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.005124596397732
12.0,12.40751384878904
0.0,0.0
12.0,12.319601158035587
0.0,0.0
0.0,0.0
0.0,0.0
7.0,8.592598963550007
0.0,0.0
14.0,12.235465549458892
0.0,0.0
12.0,12.385764982951335
0.0,0.0
12.0,7.9783333333333335
14.0,12.471112301435726
12.0,12.35092630783678
7.0,6.765017244767245
0.0,0.0
12.0,12.168804183464673
12.0,12.260689219905935
0.0,0.0
0.0,0.0
14.0,12.634011259503843
0.0,0.0
0.0,0.0
14.0,12.371892340048687
0.0,0.0
13.0,12.362082548489047
0.0,0.0
0.0,0.0
12.0,12.337532826933325
0.0,0.0
13.0,12.62089466089466
0.0,0.0
0.0,0.0
12.0,12.681551511251833
13.0,12.827818103420823
0.0,0.0
12.0,12.935
0.0,0.0
12.0,12.545125611065403
12.0,11.783597877415398
0.0,0.0
12.0,10.635
13.0,11.791175593084356
12.0,12.01878661708496
12.0,12.290696796901482
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6.0,4.26
13.0,12.660558867417235
13.0,12.311469378759334
12.0,11.3958095952024
0.0,0.0
0.0,0.0
0.0,0.0
12.0,11.811819940476228
0.0,0.0
12.0,12.569105468012289
0.0,0.0
0.0,0.0
12.0,12.28507142857143
14.0,12.631541278272744
13.0,12.578376164055637
0.0,0.0
12.0,11.829211123921322
0.0,0.0
13.0,12.226098778684507
12.0,12.437505920575784
12.0,12.329776493611213
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.354864023071373
0.0,11.4772239010989
0.0,0.0
0.0,0.0
0.0,0.0
13.0,12.753050211646134
12.0,12.17949074873934
0.0,0.0
12.0,12.658191342365383
0.0,0.0
0.0,0.0
13.0,12.895533100800028
0.0,0.0
13.0,12.85808190274332
12.0,12.24774678579905
14.0,12.151665931490143
0.0,0.0
0.0,0.0
0.0,10.564115769496205
1.0,5.625
15.0,12.761002033397961
13.0,12.230415911701185
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.903805164767693
0.0,0.0
0.0,1.3
13.0,13.079358759004492
0.0,0.065
12.0,12.034678526857936
13.0,11.862066761559559
13.0,11.954183557179851
0.0,0.0
12.0,12.296649643537412
12.0,12.17428705110671
0.0,0.0
0.0,6.22
13.0,12.214965415913815
12.0,12.223761258785014
2.0,1.875
13.0,12.551647605523671
12.0,13.040521897220426
0.0,0.06
12.0,12.98664776739614
0.0,0.0
0.0,0.0
14.0,12.307586385665683
12.0,12.606378552965303
12.0,12.433442051906987
9.0,12.457751151872536
0.0,0.0
12.0,12.056308724832215
0.0,0.0
12.0,12.252652222737739
0.0,0.0
13.0,12.823244925283886
0.0,0.0
7.0,8.526505785144083
0.0,0.0
12.0,12.501838052640013
0.0,0.0
14.0,12.361946858303522
0.0,0.0
0.0,0.0
13.0,12.332419396074668
0.0,0.0
13.0,12.513052250695074
10.0,6.8846856392364115
0.0,0.0
0.0,0.0
0.0,0.0
7.0,6.222524608987649
13.0,12.160959141247428
12.0,12.232421874429527
0.0,0.0
14.0,12.478441108230276
12.0,12.959994892663529
12.0,11.822441564026622
12.0,12.493225212967179
0.0,0.0
0.0,0.0
0.0,0.0
12.0,11.92011659047443
0.0,0.0
0.0,0.0
0.0,0.0
6.0,5.825
14.0,12.826039872667
0.0,0.14
0.0,0.0
12.0,12.226216822277493
12.0,12.416029145043794
10.0,12.189772089710475
12.0,12.223964844423612
0.0,0.0
12.0,12.843118714032657
12.0,12.253932025394011
12.0,12.306325101873494
0.0,0.0
0.0,0.0
0.0,0.0
8.0,12.14549761904762
0.0,0.0
12.0,11.772997957644314
12.0,12.216139055678973
12.0,12.160444119795779
0.0,0.0
0.0,0.0
13.0,12.646209153082394
0.0,0.0
0.0,0.0
6.0,6.156860327285618
12.0,12.594830373022928
0.0,0.0
0.0,0.0
11.0,12.537348860213466
0.0,0.0
12.0,10.817291879902752
12.0,12.570703636990464
13.0,12.289397448733341
0.0,0.0
13.0,12.373058845607227
8.0,12.698319514569512
0.0,0.0
0.0,0.0
13.0,12.810931189596545
13.0,12.85779413139748
0.0,0.0
0.0,0.0
0.0,0.0
14.0,11.046127450980393
0.0,0.25
0.0,0.0
12.0,12.270727964724344
12.0,12.868033683337215
0.0,0.0
13.0,12.483866422607512
0.0,0.0
12.0,12.30319010808592
0.0,0.0
0.0,0.0
13.0,12.679487936396749
0.0,0.0
7.0,6.245674242424243
0.0,0.0
12.0,12.198796973711797
12.0,12.896229166418813
12.0,11.938181347267404
0.0,0.0
0.0,1.745
0.0,0.0
12.0,12.411235975135975
0.0,0.0
13.0,12.372632358410792
14.0,12.861871781275836
12.0,12.282929783425077
0.0,1.545
0.0,0.0
0.0,0.0
13.0,12.173250147450155
0.0,0.0
12.0,12.320593875134469
13.0,12.561648071789204
0.0,0.0
0.0,0.0
13.0,12.339323426395357
13.0,12.416751847302917
13.0,13.364155629561546
12.0,12.378183194884025
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.455250985156407
12.0,12.543372584630319
0.0,0.0
12.0,12.199635718315577
0.0,0.0
13.0,12.54012191658996
13.0,12.717300635683202
0.0,0.0
12.0,12.215557823981678
12.0,12.278364218345358
0.0,0.0
0.0,0.0
12.0,12.525129875449831
13.0,12.522540614847744
0.0,0.0
13.0,10.46008557527942
0.0,0.0
12.0,12.408909832618901
13.0,12.473566238579345
0.0,0.0
0.0,0.0
12.0,12.249559443156752
12.0,12.442229932895103
12.0,12.583245748241644
0.0,0.0
7.0,6.426970527281452
12.0,12.385830649048543
0.0,0.0
0.0,0.0
1.0,1.185
0.0,0.0
0.0,0.0
0.0,0.0
13.0,12.672886612267455
13.0,12.841162346860981
0.0,0.0
14.0,12.94397825784091
12.0,12.203074800498506
0.0,0.0
13.0,12.838181480088327
0.0,0.0
12.0,11.983665616059609
0.0,0.01
12.0,12.409951394195984
0.0,0.13
0.0,0.0
13.0,12.291373052139452
13.0,11.468395918503283
0.0,0.0
0.0,0.0
12.0,12.469038946235882
12.0,12.40653847651173
0.0,0.0
0.0,0.0
13.0,12.563110656037345
0.0,0.0
12.0,12.05552392051406
0.0,0.0
8.0,7.7
0.0,0.0
0.0,0.0
0.0,0.0
12.0,12.12120032984941
12.0,12.105
0.0,0.0
12.0,12.568700706580403
0.0,0.0
